Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Boortree Touring & Camping,http://rossnowlaghcamping.com,+353(0)851655917,-8.2126034143082,54.5650751648224,Donegal,Rossnowlagh,Republic of Ireland
Wild Atlantic Lodge,http://thewildatlanticlodge.com,+353(0)657077003,-9.14814522740437,53.1157876588622,Clare,Ballyvaughan,Republic of Ireland
Hookless Holiday Homes,http://hooklessholidayhomes.com,+353(0)51441130,-6.88165706372262,52.163694040187,Wexford,Fethard On Sea,Republic of Ireland
Celtic Lodge Guesthouse,http://www.celticlodge.ie,+353(0)18788810,-6.2552448490087,53.3504765754847,Dublin,Dublin City,Republic of Ireland
Carnbeg  Hotel  & Spa,http://www.carnbeghotel.ie/,+353(0)429320261,-6.40725550641923,54.0307771548197,Louth,Dundalk,Republic of Ireland
Curraghchase Caravan & Campsite,http://www.curraghchasecaravanpark.ie,+353(0)61396349,-8.880201,52.618176,Limerick,Kilcornan,Republic of Ireland
Fanad Lighthouse,http://www.fanadlighthouse.com,+353(0)749159212,-7.6324486347496,55.2761395150486,Donegal,Fanad Head,Republic of Ireland
Crew's Restaurant & Accommodation,http://www.crews.ie,+353(0)5823422,-7.61718788979033,52.088688229477,Waterford,Dungarvan,Republic of Ireland
Canbe - Pearse Street,http://canbe.ie/pearse-street-suites-dublin-2,+353(0)12196539,-6.24378605337301,53.3428943188375,Dublin,Dublin City,Republic of Ireland
The Black Sheep Hostel,https://blacksheephostel.ie/,+353(0)646638746,-9.51520260000007,52.0582698,Kerry,Killarney,Republic of Ireland
Claddagh Cottages,http://www.claddaghcottages.ie/,+353(0)863554902,-7.76176100306088,52.0163036156157,Waterford,Clashmore,Republic of Ireland
Brannens,,+353(0)9841527,-9.54658806074007,53.8852828265196,Mayo,Newport,Republic of Ireland
Blackstairs Ecotrails,http://www.blackstairsecotrails.ie,+353(0)599773184,-6.85510580000004,52.6132836427703,Carlow,Borris,Republic of Ireland
The Reserve Self Catering Apartments,http://muckrosspark.com/self-catering-apartments.html,+353(0)646623400,-9.48926689223776,52.0243420389902,Kerry,Killarney,Republic of Ireland
Knocknalossett House,http://www.irishlandmark.com/property/knocknalosset/,+353(0)16704733,-7.013056,54.008637,Cavan,Bailieborough,Republic of Ireland
Carlingford Marina,http://carlingfordmarina.ie,+353(0)429373072,-6.19154295656131,54.0516471235247,Louth,Carlingford,Republic of Ireland
The Schoolhouse at Annaghmore,http://irishlandmark.com/property/schoolhouse-at-annaghmore/,+353(0)16704733,-8.54749422090151,54.151905,Sligo,Coolaney,Republic of Ireland
Killadangan House,http://killadanganhouse.com/,+353(0)876689758,-9.5975601073402,53.7812063393513,Mayo,Westport,Republic of Ireland
Falls Self Catering Accommodation,http://fallshotel.ie,+353(0)657071004,-9.29847772541199,52.9406247097391,Clare,Ennistymon,Republic of Ireland
Brownes Townhouse,http://selfcateringdungarvan.com,+353(0)878276708,-7.64753614820711,51.9854790303184,Waterford,Dungarvan,Republic of Ireland
Lakeview House,http://lakeviewhouseleitrim.com,+353(0)719641303,-7.82018509759223,54.0642791921207,Leitrim,Ballinamore,Republic of Ireland
O'Grady's Guest Accommodation,http://ogradysguestaccommodation.com,+353(0)9822991,-9.95208532934111,53.8001458059649,Mayo,Westport,Republic of Ireland
Hamill's Bed and Breakfast,http://hamillsbedandbreakfast.com,+353(0)719644211,-7.79894584285284,54.0530764017921,Leitrim,Ballinamore,Republic of Ireland
Crescent Close,http://crescentclose.com/,+353(0)864198811,-9.06098713322285,53.2695396219984,Galway,Galway City,Republic of Ireland
Copper Coast B&B,http://www.coppercoastholidays.ie/bed-breakfast,+353(0)51292414,-7.38265372750856,52.1364260302427,Waterford,Kilmacthomas,Republic of Ireland
Talbot Suites at Stonebridge,http://talbotsuites.ie,+353(0)539122566,-6.45763229021304,52.3366829887834,Wexford,Wexford Town,Republic of Ireland
Carlingford Accommodation Starboard House,http://starboardhouse.com,+353(0)872913682,-6.20028434217227,54.0562420164286,Louth,Carlingford,Republic of Ireland
Caseys of Baltimore Townhouse,http://caseysofbaltimore.com,+353(0)2820197,-9.37028760978705,51.4821931631979,Cork,Baltimore,Republic of Ireland
Caseys of Baltimore Lodge,http://caseysofbaltimore.com,+353(0)2820197,-9.36189466501241,51.4846619953913,Cork,Baltimore,Republic of Ireland
Croan Cottages,http://croancottages.com,+353(0)567766868,-7.27136987198082,52.4746430752953,Kilkenny,Dunnamaggan,Republic of Ireland
Garryvoe Beach Homes,http://www.garryvoebeachhomes.ie,+353(0)872279744,-8.00002098083496,51.8620890879729,Cork,Garryvoe,Republic of Ireland
Nono's Cottage,http://nonoscottagevacations.com/,+353(0)872811359,-9.271547,52.116199,Kerry,Gneeveguilla,Republic of Ireland
Clody Lodge,http://clodylodge.ie/,+353(0)539377137,-6.65391026441079,52.6555734151583,Wexford,Bunclody,Republic of Ireland
Kilrush Marina,http://kilrushmarina.ie/,+353(0)659052072,-9.49500323677057,52.6349902331567,Clare,Kilrush,Republic of Ireland
Boyne House Slane,http://www.boynehouseslane.ie,+353(0)419824621,-6.54430349472045,53.7100133816284,Meath,Slane,Republic of Ireland
Ardvarney Country Lodge,http://ardvarneycountrylodge.com,+353(0)879141361,-8.25322123571732,54.2198456638654,Leitrim,Dromahair,Republic of Ireland
River Cottage,http://waytogoadventures.com,+353(0)862468085,-7.8292279829958,54.0141569150845,Leitrim,Carrick-on-Shannon,Republic of Ireland
Boyne View Bed & Breakfast,http://boyneview.ie,+353(0)469431325,-6.85079696693424,53.5220127568864,Meath,Trim,Republic of Ireland
The Courtyard Apartments,http://carrickaccommodation.ie,+353(0)719622711,-8.09219412611162,53.9462956210645,Leitrim,Carrick on Shannon,Republic of Ireland
The Nest Boutique Hostel,http://thenestaccommodation.com,+353(0)91450944,-9.07271600000001,53.2624863738216,Galway,Salthill,Republic of Ireland
Carlingford Accommodation Market Court,http://carlingfordaccommodation.com,+353(0)872913682,-6.18720016417808,54.0396987405365,Louth,Carlingford,Republic of Ireland
Carlingford Accommodation Port Cottage,http://www.carlingfordaccommodation.com/port-cottage,+353(0)872913682,-6.18538239192878,54.0399333042493,Louth,Carlingford,Republic of Ireland
Carlingford Accommodation Rose Cottage,http://carlingfordaccommodation.com/rose-cottage,+353(0)872913682,-6.18579351281596,54.0388595180015,Louth,Carlingford,Republic of Ireland
Carlingford Accommodation The Gate House,http://carlingfordaccommodation.com/gate-house,+353(0)872913682,-6.18562471632561,54.0399091714499,Louth,Carlingford,Republic of Ireland
Carlingford Accommodation the Pump House,http://carlingfordaccommodation.com/the-pump-house,+353(0)872913682,-6.18580309570086,54.0400190502824,Louth,carlingford,Republic of Ireland
Carlingford Accommodation Tholsel Mews,http://carlingfordaccommodation.com/tholsel-mews,+353(0)872913682,-6.18560461223376,54.0399261224124,Louth,Carlingford,Republic of Ireland
Carlingford Accommodation Trinity Mews,http://carlingfordaccommodation.com/2-trinity-mews,+353(0)872913682,-6.1860744891427,54.0390521107749,Louth,Carlingford,Republic of Ireland
Kinsale Yacht Club,http://kyc.ie,+353(0)214773433,-8.51865375069826,51.7017013887038,Cork,Kinsale,Republic of Ireland
White Strand Beach House,http://wildatlanticwanderer.com/buncrana/white-strand-beach-house,+353(0)868599995,-7.4541076268448,55.1235335434485,Donegal,Buncrana,Republic of Ireland
Termon House - Irish Landmark Trust,http://www.irishlandmark.com/property/termon_house/,+353(0)16704733,-8.45132091534424,54.9350473154899,Donegal,Dungloe,Republic of Ireland
Aldridge Lodge,http://www.aldridgelodge.com,+353(0)51389116,-6.90946300841528,52.2161733453292,Wexford,Duncannon,Republic of Ireland
Atlantic Way Lodge,,+353(0)872706902,-9.72845602443794,52.6058141649424,Clare,Kilrush,Republic of Ireland
Millbrae Townhouse,http://wildatlanticwanderer.com/buncrana/millbrae-townhouse,+353(0)868599995,-7.45279347326357,55.1324520121095,Donegal,Buncrana,Republic of Ireland
Rathmullan Village Apartments,http://wildatlanticwanderer.com/rathmullan/rathmullan-village-apartments,+353(0)868599995,-7.53720670157475,55.0955817402174,Donegal,Rathmullan,Republic of Ireland
Ard An Dun,http://wildatlanticwanderer.com/buncrana/ard-an-dun-slavery-buncrana,+353(0)868599995,-7.45445728888546,55.1575320173606,Donegal,Buncrana,Republic of Ireland
Cecil's Cottage,https://wildatlanticwanderer.com/buncrana/holiday-home-cecils-cottage/,+353(0)868599995,-7.48191263809815,55.1578772383432,Donegal,Buncrana,Republic of Ireland
Batty Langley Lodge - Irish Landmark Trust,http://irishlandmark.com/property/batty-langley-lodge/,+353(0)16704733,-6.51702275994262,53.3469095588313,Kildare,Leixlip,Republic of Ireland
Railway Crossing Cottage - Irish Landmark Trust,http://irishlandmark.com/property/railway-crossing-cottage-3/,+353(0)16704733,-8.1418418,54.658985,Donegal,Donegal Town,Republic of Ireland
Galley Head Lightkeeper's Cottages - Irish Landmark Trust,http://irishlandmark.com/property/galley-head-lightkeepers-house-1-2/,+353(0)16704733,-8.95241450941773,51.5296786862994,Cork,Clonakilty,Republic of Ireland
St. Johns Point Lightkeeper's Cottages - Irish Landmark Trust,http://www.irishlandmark.com/property/sj-schooner/,+353(0)16704733,-8.45971074574583,54.5693378624432,Donegal,Dunkineely,Republic of Ireland
Castletown Roundhouse & Gatehouse,http://www.irishlandmark.com/view-properties/?prop1=1808&prop2=1300&searchText=Castletown%20Properties,+353(0)16704733,-6.53722131513598,53.3414886527739,Kildare,Celbridge,Republic of Ireland
The Sea Lodge,http://sealodgewaterville.ie/,+353(0)669478533,-10.1714707493181,51.8255445328176,Kerry,Waterville,Republic of Ireland
Crohy Cottage,http:// www.crohycottage.com,+353(0)868373983,-8.444373,54.9118,Donegal,Dungloe,Republic of Ireland
Kilmore Quay Marina,http://kilmorequaymarina.com/,System.Object[],-6.58943885033181,52.1721827597906,Wexford,Kilmore Quay,Republic of Ireland
Boat House,,+353(0)868100075,-6.1859457218593,54.0415274364237,Louth,Carlingford,Republic of Ireland
Ard na Breatha,http://ardnabreatha.com,System.Object[],-8.1014134949371,54.6627425924957,Donegal,Donegal Town,Republic of Ireland
NIBLICK,https://airbnb.ie/rooms/16659820,+353(0)858701268,-9.448342,51.698221,Cork,Bantry,Republic of Ireland
"Coach Field Camp, Glamping Site",http://coachfieldcamp.com,+353(0)876572991,-9.90870226995844,52.2204485723682,Kerry,Tralee,Republic of Ireland
Woodstock Bed no Breakfast,,+353(0)868520378,-6.60190715718999,53.5531625017474,Meath,Dunsany,Republic of Ireland
Breac House,http://breac.house,+353(0)870958844,-7.9822222,55.2244444,Donegal,Dunfanaghy,Republic of Ireland
International Outdoor Adventure Centre,http://ioac.ie,+353(0)539189022,-6.381111,52.2437,Wexford,Wexford,Republic of Ireland
Canal View Bed & Breakfast,http://anglingservicesireland.com/accommodation/,+353(0)719663580,-8.286942,53.9835391,Roscommon,Boyle,Republic of Ireland
Aran Islands Camping & Glamping,http://www.irelandglamping.ie,+353(0)861895823,-9.66241761692629,53.1246404454353,Galway,Inis Mor,Republic of Ireland
Achill Seal Caves Caravan & Camping,http://achillsealcaves.com,+353(0)873536379,-10.0235219301287,54.0098464982362,Mayo,Achill Island -Acaill,Republic of Ireland
The Henhouse,http://duffysofballybin.ie/,+353(0)866033958,-6.42959735273132,53.5101272916905,Meath,Ashbourne,Republic of Ireland
Garden Lane Backpackers,http://canbe.ie/hostels,+353(0)15616885,-6.27666878251488,53.3410898969977,Dublin,Dublin City,Republic of Ireland
Park Avenue Hotel,http://www.parkavenuehotel.co.uk,+44 (0)28 9065 6520,-5.878797,54.600898,Antrim,Belfast,Northern Ireland
Adair Arms Hotel,http://www.adairarms.com,+44 (0)28 2565 3674,-6.279513,54.866886,Antrim,Ballymena,Northern Ireland
Londonderry Arms Hotel,http://www.glensofantrim.com,+44 (0)28 9288 5255,-5.990059,54.992759,Antrim,Ballymena,Northern Ireland
Killyhevlin Lakeside Hotel & Lodges,http://www.killyhevlin.com,+44 (0)28 6632 3481,-7.619658,54.329311,Fermanagh,Enniskillen,Northern Ireland
Silverbirch Hotel,http://www.silverbirchhotel.com,+44 (0)28 8224 2520,-7.299084,54.60997,Tyrone,Omagh,Northern Ireland
Bushmills Inn Hotel,http://www.bushmillsinn.com,+44 (0)28 2073 3000,-6.524449,55.206127,Antrim,Bushmills,Northern Ireland
Ballygally Castle Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.867014,54.90221,Antrim,Larne,Northern Ireland
Stormont Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.841063,54.594341,Antrim,Belfast,Northern Ireland
Culloden Estate and Spa,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.802369,54.652042,Down,Holywood,Northern Ireland
Best Western Plus White Horse Hotel,http://www.whitehorsehotel.biz,+44 (0)28 7186 0606,-7.2146853,55.027958,Londonderry,Londonderry,Northern Ireland
Europa Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.934484,54.59077,Antrim,Belfast,Northern Ireland
La Mon Hotel & Country Club,http://www.lamon.co.uk,+44 (0)28 9044 8631,-5.818719,54.548938,Down,Newtownards,Northern Ireland
Slieve Donard Resort & Spa,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.882,54.21,Down,Newcastle,Northern Ireland
Everglades Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-7.3397741,54.9831451,Londonderry,Londonderry,Northern Ireland
Charlemont Arms Hotel,http://www.charlemontarmshotel.com/wine-dine,+44 (0)28 3752 2028,-6.65512,54.35036,Armagh,Armagh,Northern Ireland
Beech Hill Country House Hotel,http://www.beech-hill.com,+44 (0)28 7134 9279,-7.2723972,54.9692579,Londonderry,Derry,Northern Ireland
Malone Lodge Hotel,http://www.malonelodgehotelbelfast.com,+44 (0)28 9038 8000,-5.942551,54.581604,Antrim,Belfast,Northern Ireland
Galgorm Resort & Spa,http://www.galgorm.com,+44 (0)28 2588 2568,-6.344345,54.877586,Antrim,Ballymena,Northern Ireland
Maldron Hotel Belfast International Airport,http://www.maldronhotelbelfast.com,+44 (0)28 9445 7000,-6.219069,54.663005,Antrim,Crumlin,Northern Ireland
Hilton Belfast,http://www.hilton.co.uk/belfast,+44 (0)28 9027 7000,-5.919133,54.596359,Antrim,Belfast,Northern Ireland
Holiday Inn Express Belfast City - Queens Quarter,http://www.hiexpressbelfast.com/,+44 (0)28 9023 5181,-5.927727,54.586044,Antrim,Belfast,Northern Ireland
Roe Park Resort,http://www.roeparkresort.com,+44 (0)28 7772 2222,-6.961105,55.033996,Londonderry,Limavady,Northern Ireland
Corr's Corner Hotel,http://www.corrscorner.com,+44 (0)28 9084 9221,-5.972231,54.692768,Antrim,Newtownabbey,Northern Ireland
Jurys Inn Belfast,http://www.jurysinns.com,+44 (0)28 9053 3500,-5.934484,54.59077,Antrim,Belfast,Northern Ireland
Hilton Templepatrick,http://www.hilton.co.uk/templepatrick,+44 (0)28 9443 5500,-6.092236,54.711517,Antrim,Ballyclare,Northern Ireland
Westville Hotel,http://www.westvillehotel.com,+44 (0)28 6632 0333,-7.620694,54.34589,Fermanagh,Enniskillen,Northern Ireland
Armagh City Hotel,http://www.armaghcityhotel.com,+44 (0)28 3751 8888,-6.648489,54.34708,Armagh,Armagh,Northern Ireland
Canal Court Hotel and Spa,http://www.canalcourthotel.com,+44 (0)28 3025 1234,-6.340323,54.175857,Down,Newry,Northern Ireland
"Da Vinci's Hotel, Derry",http://www.davincishotel.com,+44 (0)28 7127 9111,-7.305751,55.022716,Londonderry,Londonderry,Northern Ireland
Maldron Hotel Derry,http://www.maldronhotelderry.com,+44 (0)28 7137 1000,-7.322687,54.995723,Londonderry,Londonderry,Northern Ireland
Holiday Inn Belfast City Centre,http://www.hibelfastcitycentre.co.uk,+44 (0)28 9024 2494,-5.935919,54.593276,Antrim,Belfast,Northern Ireland
Clayton Hotel,http://www.claytonhotelbelfast.com,+44 (0)28 9032 8511,-5.930467,54.592781,Antrim,Belfast,Northern Ireland
The City Hotel Derry,http://www.cityhotelderry.com,+44 (0)28 7136 5800,-7.321337,55.001476,Londonderry,Londonderry,Northern Ireland
Portrush Atlantic Hotel,http://www.portrushatlantic.com/,+44 (0)28 7082 6100,-6.654111,55.207534,Antrim,Portrush,Northern Ireland
Crowne Plaza Belfast,http://www.cpbelfast.co.uk,+44 (0)28 9092 3507,-5.946716,54.551696,Antrim,Belfast,Northern Ireland
Dunsilly Hotel,http://www.dunsillyhotel.com,+44 (0)28 9446 2929,-6.23289865988421,54.7415778802175,Antrim,Antrim,Northern Ireland
The Merchant Hotel,http://www.themerchanthotel.com,+44 (0)28 9023 4888,-5.925958,54.600959,Antrim,Belfast,Northern Ireland
Park Inn by Radisson Belfast,http://www.parkinn.co.uk,+44 (0)28 9043 4065,-5.931933,54.593704,Antrim,Belfast,Northern Ireland
Ramada Encore Belfast,,+44 (0)28 9026 1800,-5.927571,54.602596,Antrim,Belfast,Northern Ireland
The Fitzwilliam Hotel Belfast,http://www.fitzwilliamhotelbelfast.com,+44 (0)28 9044 2114,-5.933106,54.590606,Antrim,Belfast,Northern Ireland
The Enniskillen Hotel,http://www.enniskillenhotel.com,+44 (0)28 6632 1177,-7.630451,54.345352,Fermanagh,Enniskillen,Northern Ireland
Marine Hotel Ballycastle,http://www.marinehotelballycastle.com,+44 (0)28 2076 2222,-6.240573,55.205585,Antrim,Ballycastle,Northern Ireland
Shipquay Hotel,http://www.shipquayhotel.com,+44 (0)28 7126 7266,-7.320997,54.995967,Londonderry,Londonderry,Northern Ireland
Bishop's Gate Hotel,http://www.bishopsgatehotelderry.com,+44 (0)28 7114 0300,-7.32234967183856,54.9944820484521,Londonderry,Londonderry,Northern Ireland
Titanic Hotel Belfast,http://www.titanichotelbelfast.com,+44 (0)289 508 2000,-5.904911,54.610408,Antrim,Belfast,Northern Ireland
Barberstown Castle,http://www.barberstowncastle.ie,,-6.59739,53.15309,Kildare,Straffan,Republic of Ireland
Carton House,http://www.cartonhouse.com,+353 1 5052000,-6.55393,53.37818,Kildare,Maynooth,Republic of Ireland
The Spencer Hotel,http://www.thespencerhotel.com,,-6.24366,53.34843,Dublin,Dublin City,Republic of Ireland
Herbert Park Hotel,http://www.herbertparkhotel.ie,+353 1 6672200,-6.23174029372694,53.328011635768,Dublin,Dublin City,Republic of Ireland
The Johnstown Estate,http://www.thejohnstownestate.com,+353 46 9540000,-6.83654289830929,53.4050043270114,Meath,Enfield,Republic of Ireland
Trinity City Hotel,http://www.trinitycityhotel.com,,-6.25422,53.34521,Dublin,Dublin City,Republic of Ireland
