Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Lough Coolaknick Loop,"http://www.inishturkisland.com/things-to-do/looped-walks
",,-10.106628331969,53.703463752908,Mayo,Inishturk Island,Republic of Ireland,"Walking,Island,Offshore Island"
River Lee System,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland,"Fishing,Angling"
Plunkett Heritage Centre - National Dairy Co-operative Museum,https://www.facebook.com/pg/drumcollogher/photos/?tab=album&album_id=318571401502143,+3536383433,-8.9068167,52.3393941,Limerick,Drumcollogher,Republic of Ireland,Museums and Attraction
Pedal Pursuits Bike Hire,http://www.pedalpursuitsbikehire.com,+353868134061,-9.1116986,52.4334189,Limerick,Newcastle West,Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
Dingle Art School,http://www.dingleartschool.ie,+353857035677,-10.289276,52.141836,Kerry,Dingle,Republic of Ireland,"Learning,Craft,Shopping,Activity Operator"
Clifden Bike Shop,www.clifdenbikeshop.ie,+3539522630,-10.0209000153443,53.4875734195623,Galway,Clifden,Republic of Ireland,"Cycling,Bike Rental"
Talbot's Seafood Bar,http://www.thetalbothotel.ie/bars-restaurants-mayo,+3539720484,-9.985746,54.223207,Mayo,Belmullet,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Loop Head Adventures Ltd,https://www.facebook.com/loop.head.98?ref=ts&fref=ts,+353659058875,-9.890971,52.576287,Clare,Kilbaha,Republic of Ireland,"Cycling,Bike Rental"
Stronach Gallery,http://www.stronachgallery.com/,+353876666633 ,-9.823556,54.024536,Galway,Costelloe,Republic of Ireland,"Craft,Shopping,Art Gallery"
The Heron's Cove,heronscove.com/restaurant/,+3532835225,-9.7090568,51.4958648,Cork,Goleen,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
The Ecology Centre Seaweed Walks,http://theecologycentre.ie,+353(0)868278031,-9.9482317,53.5536034,Galway,Letterfrack,Republic of Ireland,Walking
Cloon Keen Atelier,http://www.cloonkeenatelier.com,+35391565736,-9.0535885,53.2716702,Galway,Galway City,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Wild Atlantic Cultural Tours,https://wildatlanticculturaltours.weebly.com,+353872814350,-9.2375403,54.1704877,Mayo,Killala,Republic of Ireland,"Food and Drink,Restaurant,Learning,Walking,Craft,Shopping,Activity Operator,Tour"
Rossnowlagh Surf School,https://rossnowlaghsurfschool.com,+353831855164,-8.2105564,54.5526704,Donegal,Rossnowlagh,Republic of Ireland,"Surfing,Activity Operator"
The Old Stand,http://theoldstandshanagolden.com,+3536960780,-9.10075,52.574342,Limerick,Shanagolden,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Castletroy Golf Club,https://www.castletroygolfclub.ie/,+35361335753,-8.5679104,52.6594779,Limerick,Limerick City,Republic of Ireland,"Golf,Golf Course"
Angela Woulfe Gallery,http://www.angelawoulfegallery.com/,+35361310164,-8.6288578,52.6591346,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Art Gallery"
Children's Art Workshops at the Cill Rialaig Arts Centre,https://cillrialaigartscentre.com/category/workshop,+353669479277,-10.266434,51.832582,Kerry,Ballinskelligs,Republic of Ireland,"Learning,Craft,Shopping,Activity Operator,Cafe,Food and Drink"
Tullan Strand,,,-8.2671797,54.490265,Donegal,Bundoran,Republic of Ireland,Discovery Point
Dunmore Head,,+353(0)669151188,-10.4771606261275,52.1106143553946,Kerry,Dunquin,Republic of Ireland,
Whiddy Island,,,-9.50323504952069,51.6927435609146,Cork,Whiddy Island,Republic of Ireland,"Island,Offshore Island"
IrishWaterColours - Anne Osborne,https://www.discoverireland.ie/Arts-Culture-Heritage/irishwatercolours-anne-osborne/14543,+353719168576,-8.600184,54.2715044,Sligo,Strandhill,Republic of Ireland,"Craft,Shopping,Art Gallery"
Fastnet Trails - The Ballydehob Linear Walk,http://www.ballydehob.ie,+353(0)2837640,-9.26519027371728,51.548848016856,Cork,Skibbereen,Republic of Ireland,Walking
Brendan J. Hynes Tours,https://brendanjhynes.com,+353877953785,-9.0492276,53.2743394,Galway,Eyre Square,Republic of Ireland,"Walking,Activity Operator,Tour"
Bloody Foreland Walk,http://www.govisitdonegal.com/do/walking-hiking/bloody-foreland-walk/,+353(0)749121160,-8.1659,55.0926,Donegal,The Rosses,Republic of Ireland,Walking
The 12 O’Clock Hills,http://12oclockhills.com,+353(0)879691415,-8.71910897550356,52.7799250921213,Clare,Sixmilebridge,Republic of Ireland,"Walking,Activity Operator"
Dingle Sailing Centre,http://www.dinglesailingclub.com,+353669152603,-10.2783279,52.1385614,Kerry,Dingle,Republic of Ireland,"Sailing,Activity Operator"
Café at Moher Cottage,https://mohercottage.com,+353872959096,-9.42102530272973,52.9530613951071,Clare,Liscannor,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Mountain Biking Club In The University Of Limerick,https://www.facebook.com/MountainBikingUL,+353863502195,-8.57211363546763,52.6736109052694,Limerick,Limerick City,Republic of Ireland,"Cycling,Activity Operator"
Murrooghtoohy,,,-9.2761731,53.140459,Clare,Fanore,Republic of Ireland,Discovery Point
Turf Bog Tours,http://mcandrewstore.com/tours,+44(0)7745365176,-8.1920416,54.5029882,Donegal,Ballyshannon,Republic of Ireland,"Walking,Activity Operator,Tour"
Céide Fields Discovery Point,,,-9.4558463,54.308559,Mayo,Ballycastle,Republic of Ireland,Discovery Point
Rosserk Abbey,https://www.mayo-ireland.ie/en/towns-villages/killala/visitors-guide/rosserk-abbey.html,+3539670848,-9.1431724,54.1716928,Mayo,Ballina,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Gurteen Beach,,,-9.96084028235578,53.3794891135533,Galway,Roundstone,Republic of Ireland,Beach
Aloha Surf School,http://www.surfschool.ie,+353872133996,-9.2861007,53.1174754,Clare,Fanore,Republic of Ireland,"Surfing,Activity Operator"
Skellig Pottery,https://www.facebook.com/skelligpottery,+353879593162,-10.27372984523,51.8781271293285,Kerry,Ballinskelligs,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Ballyhass Wake Park,http://www.ballyhasswakepark.ie,+3532227773,-8.79650263123176,52.1697692652802,Cork,Mallow,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Adventure Park,Activity Operator"
Easkey Pier,,,-8.95732284655764,54.2939187744122,Sligo,Easkey,Republic of Ireland,Discovery Point
Delphi Adventure Centre,https://www.delphiadventureresort.com/adventure-holidays-ireland,+3539542208,-9.7557183,53.6213522,Galway,Leenane,Republic of Ireland,"Climbing,Activity Operator,Cycling,Kayaking,Kitesurfing,Windsurfing,Surfing,Walking,Adventure Park"
Fitzmaurice Castle,https://www.ballybunion.ie/things-to-do/attractions/ballybunion-castle.html,+353667121288,-9.6774631,52.5120069,Kerry,Ballybunion,Republic of Ireland,"Historic Houses and Castle,Castle"
Broadford Ashford Walking Trails - Gleann na gCapall Loop,http://walkbroadfordashford.com/trail/gleann-na-gcapall-loop/,,-8.9736273,52.3459256,Limerick,Broadford,Republic of Ireland,Walking
Larkins Tours Wild Atlantic Way,http://www.larkinstours.com,+353(0)749126697,-7.73671587256198,54.9511565041299,Donegal,Letterkenny,Republic of Ireland,"Activity Operator,Tour"
Patrick Moran Tours,http://patrickmorantours.simplesite.com,+353(0)860860659,-9.1721172,53.5112604,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
Galway Bay Sailing Club,http://www.gbsc.ie,+35391794527,-8.968855,53.244562,Galway,Oranmore,Republic of Ireland,"Restaurant,Learning,Sailing,Activity Operator,Food and Drink,Pubs and Bar"
Inch Strand,,,-9.9814788,52.141918,Kerry,Inch,Republic of Ireland,Discovery Point
Gecko Adventures,https://geckoadventures.ie/,+353838976392,-8.6973096,51.6360955,Cork,Courtmacsherry,Republic of Ireland,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Venue,Sports Venues"
My Ireland Tour - Ancient Ireland Mini-Group Tour,https://myirelandtour.com/escorted-group-tours/ancient-ireland-tour-ring-of-kerry.php,+353(0)214376600,-9.50413620335019,52.0180729349559,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
West Coast Aqua Park,http://westcoastaquapark.ie,+353879543000,-9.4895403,52.6356508,Clare,Kilrush,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Adventure Park,Activity Operator"
Skellig Boat Trips,,+353(0)669476120,-10.2907974109638,51.925093524084,Kerry,Knightstown,Republic of Ireland,"Transport,Coach,Road"
Timoleague Franciscan Friary,http://www.timoleague.ie,,-8.765224,51.644802,Cork,Timoleague,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Rossan Knitwear Ltd.,http://www.rossanknitwear.ie,+353749730069,-8.7476134,54.6921978,Donegal,Glencolmcille,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Lenamore Stables,http://lenamorestable.com/,+353749384022,-7.324061,55.047695,Donegal,Muff,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Bere Island (West End Pier),,,-9.866889,51.6332349,Cork,Bere Island,Republic of Ireland,Discovery Point
Liber,http://www.liber.ie,+353719142219,-8.4752839,54.2714166,Sligo,Sligo Town,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Carty's Land and Sea Sports,http://landandseasports.ie,+353863903655,-8.286213,54.4764915,Donegal,Bundoran,Republic of Ireland,"Fishing,Angling,Shopping"
Lily of Killarney Watercoach,https://lilyofkillarney.com,+353646633358,-9.5318208,52.0415815,Kerry,Killarney,Republic of Ireland,"Cruising,Activity Operator,Tour,Boat"
Donegal Craft Village,http://www.donegalcraftvillage.com,+353749725928,-8.1151133,54.6407058,Donegal,Donegal Town,Republic of Ireland,"Learning,Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Aunty Lena's Bar,http://www.auntylenas.com,+35361396114,-8.790988,52.564184,Limerick,Adare,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Quill's Woollen Market,https://www.irishgiftsandsweaters.com/,+353646632277,-9.5094463,52.0594428,Kerry,Killarney,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Sliabh Liag Boat Tours,http://www.sliabhleagueboattrips.com/,+353(0)876284688,-8.632111,54.623419,Donegal,Teelin,Republic of Ireland,"Activity Operator,Tour,Boat"
Dragon Tours Eire,https://www.facebook.com/Dragontourseire/,,-8.7295761,52.2909864,Cork,Mallow,Republic of Ireland,"Movies,Cinema,Venue,Activity Operator,Tour"
La Cascade Restaurant,http://www.sheenfallslodge.ie,+353646641600,-9.5642105,51.8728033,Kerry,Kenmare,Republic of Ireland,"Food and Drink,Restaurant"
O'Donoghue's Boating,http://www.killarneydaytour.com,+353(0)646631068,-9.50949582445742,52.0591309678394,Kerry,Killarney,Republic of Ireland,"Cruising,Fishing,Angling,Activity Operator,Tour,Boat"
The People's Museum of Limerick,http://peoplesmuseum.ie,+353871095906,-8.6299147,52.6582447,Limerick,Limerick City,Republic of Ireland,Museums and Attraction
TourGuides Ireland,http://www.tourguidesireland.ie,+353(0)879179137,-8.16074568267393,54.5011369852517,Donegal,Ballyshannon,Republic of Ireland,"Activity Operator,Tour"
Fr Patrick Peyton CSC Memorial Centre,http://www.fatherpeytoncentre.ie,+3539645374,-9.0840683,54.0498936,Mayo,Ballina,Republic of Ireland,"Museums and Attraction,Activity Operator"
Drawing Walks,http://www.drawingwalks.com,+353879502411,-8.52252285767213,51.7073865525801,Cork,Kinsale,Republic of Ireland,"Learning,Craft,Shopping,Activity Operator"
Trá an Doilín Beach ,https://www.blueflag.global/show-site?siteId=6686,+35314002202,-9.59888119433595,53.2641591065397,Galway,Carraroe,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Horn Head,,,-7.9588786,55.212163,Donegal,Dunfanaghy,Republic of Ireland,Discovery Point
Ballyheige Beach,,,-9.8356122,52.388788,Kerry,Ballyheigue,Republic of Ireland,Discovery Point
The Adventure Islands,http://www.collanmoreislandlodge.com,+353862518252,-9.6308032,53.8278441,Mayo,Westport,Republic of Ireland,"Cycling,Horse Riding,Equestrian,Kayaking,Activity Operator,Sailing,Surfing,Venue,Sports Venues,Day Tour,Tour"
Lucy Erridge,https://lucyerridge.com/,+35361396898,-8.788492,52.564563,Limerick,Adare,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
My Ireland Tour - 6 Day Iconic Scenes of Ireland Tour,http://www.myirelandtour.com/tours/2019/6-day-iconic-scenes-of-ireland-tour.php,+353(0)214376600,-9.43081263566933,52.9715242807613,Clare,Liscannor,Republic of Ireland,"Activity Operator,Tour"
Marshall Doran Collection at Belleek Castle,https://www.belleekcastle.com/history.html,+3539622400,-9.145517,54.133327,Mayo,Ballina,Republic of Ireland,"Museums and Attraction,Historic Houses and Castle,Castle,Cafe,Food and Drink,Tour"
Croagh Patrick Pilgrimage,http://www.croagh-patrick.com,+353(0)9864114,-9.65954314916996,53.7583720726369,Mayo,Murrisk,Republic of Ireland,Walking
Loop Head Signature Point,http://www.loophead.ie/,,-9.9375761,52.5595477,Clare,Loop Head,Republic of Ireland,"Bird Watching,Nature and Wildlife,Walking,Discovery Point,Natural Landscape,Tour"
Ballagh Studio,http://www.rosharvey.com/,+353749370684,-7.2898999,55.3145175,Donegal,Malin,Republic of Ireland,"Craft,Shopping,Art Gallery"
Sea View Garden,http://www.donegalgardentrail.com/site/?page_id=2322,+353879131393,-8.2189111,54.6309781,Donegal,Mountcharles,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
City Bowl,http://www.citylimits.ie,+353(0)91388950,-8.92747,53.278693,Galway,Oranmore,Republic of Ireland,"Fitness and Leisure,Venue"
Knockerra Lough,,,-9.49119021461257,52.6384671283145,Clare,Kilrush,Republic of Ireland,"Fishing,Angling"
Independence Museum Kilmurry,http://www.kilmurrymuseum.ie,+353217336932,-8.88169801653294,51.8424000626686,Cork,Macroom,Republic of Ireland,"Learning,Museums and Attraction"
Trá na gCeann (Silver Strand),,,-9.1247356,53.250939,Galway,Barna,Republic of Ireland,Discovery Point
Bistro Bianconi,http://www.bistrobianconi.ie,+353719141744,-8.4743512,54.2712594,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Restaurant"
Errislannan Manor Gardens,https://www.errislannan-manor-riding.com/gardens,+3539521134,-10.0695331,53.4810413,Galway,Clifden,Republic of Ireland,"Walking,Gardens,Garden,Activity Operator"
Staigue Fort,https://www.theringofkerry.com/staigue-fort,,-10.038945,51.780516,Kerry,Castlecove,Republic of Ireland,
The Pine Rack,http://www.pinerack.com,+353949030604,-9.2810656217041,53.7568998448485,Mayo,Ballintubber,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Lehinch Beach,,,-9.3479973,52.933547,Clare,Lahinch,Republic of Ireland,Discovery Point
The Mills Inn,http://www.millsinn.ie,+3532645237,-9.170738,51.945668,Cork,Ballyvourney,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Ox Bindery,https://www.oxbindery.ie/,+353719181916,-8.861367,54.102591,Sligo,Tubbercurry,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Green Road Cycle Tours Killarney,http://www.greenroadcycletours.com,+353(0)877480044,-9.50838002550719,52.0576796917615,Kerry,Killarney,Republic of Ireland,"Cycling,Activity Operator,Tour"
The Lartigue Monorailway,http://www.lartiguemonorail.com,+3536824393,-9.490492,52.44965,Kerry,Listowel,Republic of Ireland,"Transport,Museums and Attraction,Activity Operator,Coach,Road,Tour"
Castlefin X-Treme Karting,http://castlefinkarting.com,+353868888041,-7.5899032,54.8135298,Donegal,Castlefinn,Republic of Ireland,Activity Operator
Croagh Patrick View,,,-9.640141,53.779411,Mayo,Murrisk,Republic of Ireland,"Walking,Discovery Point,Food and Drink,Pubs and Bar"
Eco Audit (Rob Wheeldon),http://www.ecoaudit.ie,+353(0)864004526,-8.4716438,54.2706008,Sligo,Sligo Town,Republic of Ireland,"Walking,Activity Operator,Tour"
Eco Tours,,+353(0)879475141,-10.3738901749305,52.1923781501293,Kerry,Ballydavid,Republic of Ireland,"Bird Watching,Nature and Wildlife,Activity Operator,Tour,Boat"
Rossbeigh Strand,,,-9.97661,52.054229,Kerry,Glenbeigh,Republic of Ireland,Discovery Point
An Fód Dubh (Blacksod Harbour),,,-10.060762,54.098875,Mayo,Blacksod,Republic of Ireland,Embarkation Point
Ard na Gaoithe - Ardnageeha Loop Walk,http://www.irishtrails.ie/Trail/Ard-na-Gaoithe---Ardnageeha-loop/223/,,-9.28800408924667,53.5403754959373,Mayo,Cong,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Dingle Darkroom - Photo Tours in Kerry,http://dingledarkroom.com,+353838301788,-10.287344453219,52.1424564437567,Kerry,Dingle,Republic of Ireland,"Photography,Learning,Activity Operator,Tour"
Butlers Chocolate Café - Limerick,https://www.butlerschocolates.com/en,+35361228588,-8.645748,52.640457,Limerick,Dooradoyle,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
The Rusty Mackerel,https://therustymackerel.com/drink,+353749739101,-8.6427367,54.6370484,Donegal,Teelin,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Traught Beach,,,-8.9856255,53.171653,Galway,Kinvara,Republic of Ireland,Discovery Point
Kylemore Abbey Pottery,https://www.kylemoreabbey.com/,+3539552001,-9.88931508465578,53.5615966275199,Galway,Kylemore,Republic of Ireland,"Restaurant,Shopping,Shopping Centres and Department Store,Craft,Cafe,Food and Drink,Food Shops"
Lemon Leaf Café,https://lemonleafcafe.ie,+353214709792,-8.524089,51.705563,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
SS Crete Boom – Ballina’s Concrete Ship,https://www.northmayo.ie/visit-the-ss-crete-boom-the-fabled-concrete-ship-in-ballina,,-9.1384658,54.1354899,Mayo,Ballina,Republic of Ireland,Public Sculpture
Red Cliff Lodge Restaurant,https://www.redclifflodge.ie/our-restaurant/,+353657085756,-9.4312308,52.8380071,Clare,Spanish Point,Republic of Ireland,"Food and Drink,Restaurant"
Bellacragher Boat Club,http://bellacragherboatclub.ie/claggan-ferry-tour,+353(0)876579348,-9.82844337699839,53.9674584269329,Mayo,Westport,Republic of Ireland,"Transport,Cruising,Sailing,Activity Operator,Coach,Road,Tour,Boat"
Strandhill Surf School,https://www.strandhillsurfschool.com,+353719168483,-8.6087789,54.2706555,Sligo,Strandhill,Republic of Ireland,"Surfing,Activity Operator"
